name,uri
benthos collecting devices,http://aims.fao.org/aos/agrovoc/c_0b39ba0d
bait culture,http://aims.fao.org/aos/agrovoc/c_db462b62
biofilms (microbiology),http://aims.fao.org/aos/agrovoc/c_6581aa39
bottom mixed layer,http://aims.fao.org/aos/agrovoc/c_5edd164a
book catalogues,http://aims.fao.org/aos/agrovoc/c_721f5ba0
biosynthesis,http://aims.fao.org/aos/agrovoc/c_928
bioelectricity,http://aims.fao.org/aos/agrovoc/c_e581abec
barium,http://aims.fao.org/aos/agrovoc/c_819
bottom trawling,http://aims.fao.org/aos/agrovoc/c_85e09868
ambient noise,http://aims.fao.org/aos/agrovoc/c_e58b3caf
bromides,http://aims.fao.org/aos/agrovoc/c_1105
breaking waves,http://aims.fao.org/aos/agrovoc/c_5e027f00
bights,http://aims.fao.org/aos/agrovoc/c_912471c3
barrier spits,http://aims.fao.org/aos/agrovoc/c_17294b14
bed load,http://aims.fao.org/aos/agrovoc/c_5e7b2c3b
beryllium isotopes,http://aims.fao.org/aos/agrovoc/c_6548012e
sea surface temperature,http://aims.fao.org/aos/agrovoc/c_0f118213
decompression sickness,http://aims.fao.org/aos/agrovoc/c_5b695022
buoy systems,http://aims.fao.org/aos/agrovoc/c_2e964ee7
body regions,http://aims.fao.org/aos/agrovoc/c_982
barnacles,http://aims.fao.org/aos/agrovoc/c_824
biogeny,http://aims.fao.org/aos/agrovoc/c_25470e02
baseline studies,http://aims.fao.org/aos/agrovoc/c_7c7d21ca
barramundi culture,http://aims.fao.org/aos/agrovoc/c_e2f5dbc3
bismuth compounds,http://aims.fao.org/aos/agrovoc/c_cb1b56b3
blackwater rivers,http://aims.fao.org/aos/agrovoc/c_4f5b9967
beachrock,http://aims.fao.org/aos/agrovoc/c_14161243
bioethics,http://aims.fao.org/aos/agrovoc/c_35012
bottom culture,http://aims.fao.org/aos/agrovoc/c_b7590a31
bathyal zone,http://aims.fao.org/aos/agrovoc/c_840
boil disease,http://aims.fao.org/aos/agrovoc/c_cd1faf9a
acoustic insulation,http://aims.fao.org/aos/agrovoc/c_63e27343
biological contamination,http://aims.fao.org/aos/agrovoc/c_28318
bottom photographs,http://aims.fao.org/aos/agrovoc/c_63f29d49
brackishwater crustaceans,http://aims.fao.org/aos/agrovoc/c_1f02f573
bony fins,http://aims.fao.org/aos/agrovoc/c_c3f55f66
benchmarks,http://aims.fao.org/aos/agrovoc/c_54db980a
cage culture,http://aims.fao.org/aos/agrovoc/c_25190
barbiturates,http://aims.fao.org/aos/agrovoc/c_815
biogeochemistry,http://aims.fao.org/aos/agrovoc/c_fbe7799e
biotopes,http://aims.fao.org/aos/agrovoc/c_932
borax,http://aims.fao.org/aos/agrovoc/c_1011
bloom,http://aims.fao.org/aos/agrovoc/c_7325b328
bibliographies,http://aims.fao.org/aos/agrovoc/c_1335513885866
bacterial counters,http://aims.fao.org/aos/agrovoc/c_188fd970
midwater trawls,http://aims.fao.org/aos/agrovoc/c_118dc362
epeirogeny,http://aims.fao.org/aos/agrovoc/c_2d543f22
recreational swimming,http://aims.fao.org/aos/agrovoc/c_812bb9f8
ecology,http://aims.fao.org/aos/agrovoc/c_2467
bait fishing,http://aims.fao.org/aos/agrovoc/c_be3ff8eb
barges,http://aims.fao.org/aos/agrovoc/c_a1c47ee0
sea cucumber culture,http://aims.fao.org/aos/agrovoc/c_8967a351
boats,http://aims.fao.org/aos/agrovoc/c_330920
lesions,http://aims.fao.org/aos/agrovoc/c_4283
biogenic calcification,http://aims.fao.org/aos/agrovoc/c_2c4c75fb
barrages,http://aims.fao.org/aos/agrovoc/c_94f4072f
butane,http://aims.fao.org/aos/agrovoc/c_c058fac7
boring organisms,http://aims.fao.org/aos/agrovoc/c_295b7529
brackishwater organisms,http://aims.fao.org/aos/agrovoc/c_63a1e7c8
benzene,http://aims.fao.org/aos/agrovoc/c_879
bromine,http://aims.fao.org/aos/agrovoc/c_1106
back calculation,http://aims.fao.org/aos/agrovoc/c_976dfd3e
brominated hydrocarbons,http://aims.fao.org/aos/agrovoc/c_dcf54155
biotic factors,http://aims.fao.org/aos/agrovoc/c_4f42a5b9
breeding ponds,http://aims.fao.org/aos/agrovoc/c_c9c1fd3c
bottom water,http://aims.fao.org/aos/agrovoc/c_ae95aafb
brackishwater ecology,http://aims.fao.org/aos/agrovoc/c_469240be
blue whale unit,http://aims.fao.org/aos/agrovoc/c_09b1b603
bladder,http://aims.fao.org/aos/agrovoc/c_949
surf zone,http://aims.fao.org/aos/agrovoc/c_1b728d2b
botanists,http://aims.fao.org/aos/agrovoc/c_1022
submarine features,http://aims.fao.org/aos/agrovoc/c_533d66da
clams,http://aims.fao.org/aos/agrovoc/c_1650
buffers,http://aims.fao.org/aos/agrovoc/c_34931
bridges,http://aims.fao.org/aos/agrovoc/c_e6afe244
